"","log2FoldChange","pvalue","padj","meanTPM_E5","meanTPM_L5"
"Gm18126",NA,NA,NA,0,0
"Gm18127",NA,NA,NA,0,0
"Gm18129",NA,NA,NA,0,0
"Gm18131",-0.0935772023774746,0.522811274644419,NA,0.0705750653720194,0
"Gm18132",-0.0528153292484998,0.812548232086922,NA,0.0294683979929518,0.0195168727443946
"Gm18134",-0.0592941188842404,0.848130696518302,NA,0.0295743147716506,0
"Gm18135",NA,NA,NA,0,0
"Gm18138",-0.0311938191113227,0.857337158361609,NA,0.0418906812269398,0.0227693464035017
"Gm18142",NA,NA,NA,0,0
"Gm18143",NA,NA,NA,0,0
"Gm18146",0.0782377213426529,0.601311205138163,NA,0,0.0435766901751751
"Gm18148",NA,NA,NA,0,0
"Gm18149",0.0149606385321322,0.93755532509518,NA,0.0576713715957418,0.0603245262108589
"Gm18150",NA,NA,NA,0,0
"Gm18152",0.275015160579125,0.264402859736013,NA,0.0336430466175707,0.13791762156958
"Gm18153",NA,NA,NA,0,0
"Gm18154",0.0800205984568517,0.572706401150544,NA,0,0.0394062369726814
"Gm18155",NA,NA,NA,0,0
"Gm18159",NA,NA,NA,0,0
"Gm18160",NA,NA,NA,0,0
"Gm18161",0.0364814210467151,0.764783794308232,NA,0.0180272595278621,0.0384281543331233
"Gm18163",-0.222636069308095,0.200739643327375,NA,0.0268322277069508,0
"Gm18164",NA,NA,NA,0.00505302465419043,0.00282820630105859
"Gm18165",NA,NA,NA,0.000985483544307534,0.000563429773269764
"Gm18166",NA,NA,NA,0.00505302465419043,0.00282820630105859
"Gm18168",NA,NA,NA,0,0
"Gm18177",NA,NA,NA,0,0
"Gm1818",-0.0951749161109015,0.416857536271531,NA,0.0378744122472444,0
"Gm18181",NA,NA,NA,0,0
"Gm18182",0.00151270830099517,0.990457438348953,NA,0.0120089171834967,0.0131184590330009
"Gm18183",NA,NA,NA,0,0
"Gm18185",-0.116007112438825,0.319662007661802,NA,0.0778873212285203,0
"Gm18187",NA,NA,NA,0,0
"Gm18189",NA,NA,NA,0,0
"Gm18191",NA,NA,NA,0,0
"Gm18192",0.139041478798042,0.397963117668622,NA,0.00848411448692448,0.0480153865933025
"Gm18193",NA,NA,NA,0,0
"Gm18195",NA,NA,NA,0,0
"Gm18198",-0.0735614804231065,0.702657765616272,NA,0.00937873916751374,0
"Gm18199",NA,NA,NA,0,0
"Gm18200",NA,NA,NA,0,0
"Gm18201",NA,NA,NA,0,0
"Gm18204",NA,NA,NA,0,0
"Gm18205",0.061048150352598,0.779553877085209,NA,0,0.0108634265264902
"Gm18206",NA,NA,NA,0,0
"Gm18207",0.00413934437462668,0.964745637969155,NA,0.0187928804251004,0.0220354442581658
"Gm18210",NA,NA,NA,0,0
"Gm18212",0.061048150352598,0.779553877085209,NA,0,0.0101282027936591
"Gm18213",NA,NA,NA,0,0
"Gm18215",NA,NA,NA,0,0
"Gm18216",-0.0630888095589401,0.848130696518302,NA,0.0346343714536506,0
"Gm18217",0.00357711752139185,0.964745637969155,NA,0.0185054989726605,0.0172545649374082
"Gm18222",0.0873018344560618,0.462318023209231,NA,0,0.0206376186948057
"Gm18226",NA,NA,NA,0,0
"Gm18227",NA,NA,NA,0,0
"Gm18228",NA,NA,NA,0,0
"Gm18234",NA,NA,NA,0,0
"Gm18237",0.0611930368909382,0.779553877085209,NA,0,0.00861200069008479
"Gm18242",NA,NA,NA,0,0
"Gm18243",NA,NA,NA,0,0
"Gm18244",NA,NA,NA,0,0
"Gm18246",NA,NA,NA,0,0
"Gm18247",NA,NA,NA,0,0
"Gm18248",-0.0630888095589401,0.848130696518302,NA,0.00382613517296605,0
"Gm18251",NA,NA,NA,0,0
"Gm18252",0.00413934437462668,0.964745637969155,NA,0.0277110986924526,0.0304519518837701
"Gm18254",-0.109221181234163,0.447280655049001,NA,0.0257609609750922,0
"Gm18255",-0.0038460555858914,0.964745637969155,NA,0.0113646660888602,0.0110838401203659
"Gm18256",NA,NA,NA,0,0
"Gm18258",-0.0588394064009243,0.848130696518302,NA,0.0179030499350988,0
"Gm18259",-0.234647245139942,0.23177395833513,NA,0.0271313937773627,0.0049309400500672
"Gm1826",-0.0309061795223778,0.857171943583823,NA,0.0178073858461632,0.00854457120436205
"Gm18260",NA,NA,NA,0,0
"Gm18262",-0.0179279369059123,0.921425983307285,NA,0.0205667956962343,0.014579769965439
"Gm18263",NA,NA,NA,0,0
"Gm18265",NA,NA,NA,0,0
"Gm18268",NA,NA,NA,0,0
"Gm18270",NA,NA,NA,0,0
"Gm18271",NA,NA,NA,0,0
"Gm18272",NA,NA,NA,0,0
"Gm18273",-0.0777309069988832,0.634814550968817,NA,0.01457553630198,0
"Gm18275",NA,NA,NA,0,0
"Gm18276",-0.0592941188842404,0.848130696518302,NA,0.0160837615450727,0
"Gm18284",-0.182350597148498,0.216962164565248,NA,0.0984112602130713,0
"Gm18289",0.0448961130458783,0.771869022061441,NA,0.0022842368407338,0.0047707901739772
"Gm18290",0.0914177741932499,0.511099577296805,NA,0,0.0310214717229095
"Gm18291",NA,NA,NA,0,0
"Gm18292",0.0741494990175546,0.664564840078815,NA,0.0226954329821633,0.0288554933922268
"Gm18293",NA,NA,NA,0,0
"Gm18296",NA,NA,NA,0,0
"Gm18299",NA,NA,NA,0,0
"Gm18300",-0.126853347850363,0.381284113951361,NA,0.0268130284571397,0
"Gm18303",-0.086868566321747,0.559567292779559,NA,0.0193142522680205,0
"Gm18304",-0.0588394064009243,0.848130696518302,NA,0.0176834299512334,0
"Gm18305",NA,NA,NA,0,0
"Gm18306",NA,NA,NA,0,0
"Gm18307",NA,NA,NA,0,0
"Gm18313",NA,NA,NA,0,0
"Gm18320",NA,NA,NA,0,0
"Gm18325",NA,NA,NA,0,0
"Gm18327",NA,NA,NA,0,0
"Gm1833",0.0800205984568517,0.572706401150544,NA,0,0.0360112155656688
"Gm18330",NA,NA,NA,0,0
"Gm18334",NA,NA,NA,0,0
"Gm18335",0.0317616916279756,0.867833047439217,NA,0.0526352490160956,0.079744840319452
"Gm18336",NA,NA,NA,0,0
"Gm18337",NA,NA,NA,0,0
"Gm18338",NA,NA,NA,0,0
"Gm18339",NA,NA,NA,0,0
"Gm18340",NA,NA,NA,0,0
"Gm18341",NA,NA,NA,0,0
"Gm18342",-0.0735614804231065,0.702657765616272,NA,0.0304182333854224,0
"Gm18343",-0.0630888095589401,0.848130696518302,NA,0.0148751600073918,0
"Gm18345",NA,NA,NA,0,0
"Gm18346",NA,NA,NA,0,0
"Gm18348",NA,NA,NA,0,0
"Gm18349",-0.0777309069988832,0.634814550968817,NA,0.0175315051360534,0
"Gm18350",NA,NA,NA,0,0
"Gm18351",-0.0588394064009243,0.848130696518302,NA,0.00917872426900752,0
"Gm18352",NA,NA,NA,0,0
"Gm18353",NA,NA,NA,0,0
"Gm18354",NA,NA,NA,0,0
"Gm18356",NA,NA,NA,0,0
"Gm18357",NA,NA,NA,0,0
"Gm18358",NA,NA,NA,0,0
"Gm18359",0.0611930368909382,0.779553877085209,NA,0,0.00487151320232229
"Gm18360",-0.12868615778108,0.365213107376836,NA,0.0257809176179143,0
"Gm18361",NA,NA,NA,0,0
"Gm18362",NA,NA,NA,0,0
"Gm18363",NA,NA,NA,0,0
"Gm18365",NA,NA,NA,0,0
"Gm18366",0.0762577428843733,0.633106733980229,NA,0,0.0382310974803388
"Gm18367",0.10988267639618,0.597136894372456,NA,0.035276817049651,0.0613650710501856
"Gm18368",0.0510610690019409,0.752206501902172,NA,0.0225176176139614,0.0363456441136145
"Gm18369",NA,NA,NA,0,0
"Gm18371",0.260223983467843,0.337120739783086,NA,0.0351044082397056,0.0988819910541705
"Gm18377",NA,NA,NA,0,0
"Gm18378",NA,NA,NA,0,0
"Gm18379",-0.0641690983372313,0.70800199893083,NA,0.066442974009078,0.0367383412727069
"Gm18380",-0.0588394064009243,0.848130696518302,NA,0.0116046050624387,0
"Gm18382",NA,NA,NA,0,0
"Gm18384",NA,NA,NA,0,0
"Gm18387",NA,NA,NA,0,0
"Gm18388",-0.0630888095589401,0.848130696518302,NA,0.0166823148318912,0
"Gm18391",NA,NA,NA,0,0
"Gm18393",NA,NA,NA,0,0
"Gm18396",NA,NA,NA,0,0
"Gm18397",NA,NA,NA,0,0
"Gm18398",NA,NA,NA,0,0
"Gm18402",NA,NA,NA,0,0
"Gm18403",NA,NA,NA,0,0
"Gm18405",-0.0810434442801654,0.592691283978409,NA,0.0617510785685164,0
"Gm18406",NA,NA,NA,0,0
"Gm18409",NA,NA,NA,0,0
"Gm18410",0.061048150352598,0.779553877085209,NA,0,0.018053225607534
"Gm18413",0.0325505502763914,0.80835119487104,NA,0.013641544099048,0.0302130675511295
"Gm18414",NA,NA,NA,0,0
"Gm18415",NA,NA,NA,0,0
"Gm18416",NA,NA,NA,0,0
"Gm18417",NA,NA,NA,0,0
"Gm18421",NA,NA,NA,0,0
"Gm18423",-0.0630888095589401,0.848130696518302,NA,0.00710954476835593,0
"Gm18425",NA,NA,NA,0,0
"Gm18426",NA,NA,NA,0,0
"Gm18427",NA,NA,NA,0,0
"Gm18428",NA,NA,NA,0,0
"Gm18429",NA,NA,NA,0,0
"Gm18430",NA,NA,NA,0,0
"Gm18432",0.00357711752139185,0.964745637969155,NA,0.00526691856679389,0.00492181833908136
"Gm18433",NA,NA,NA,0,0
"Gm18441",NA,NA,NA,0,0
"Gm18442",NA,NA,NA,0,0
"Gm18443",NA,NA,NA,0,0
"Gm18444",NA,NA,NA,0,0
"Gm18445",-0.0616891535465227,0.701192498463049,NA,0.0348236965486308,0.0109697239640654
"Gm18447",NA,NA,NA,0,0
"Gm18448",NA,NA,NA,0,0
"Gm18452",-0.074001622471715,0.695665879402601,NA,0.0143387727043448,0
"Gm18453",NA,NA,NA,0,0
"Gm18455",NA,NA,NA,0,0
"Gm18458",NA,NA,NA,0.0104724407523927,0
"Gm18460",NA,NA,NA,0,0
"Gm18461",NA,NA,NA,0,0
"Gm18462",NA,NA,NA,0,0
"Gm18463",NA,NA,NA,0,0
"Gm18464",NA,NA,NA,0,0
"Gm18465",NA,NA,NA,0.0104724407523927,0
"Gm18466",NA,NA,NA,0,0
"Gm18467",NA,NA,NA,0,0
"Gm18468",NA,NA,NA,0.0104724407523927,0
"Gm18469",NA,NA,NA,0,0
"Gm18470",NA,NA,NA,0,0
"Gm18471",NA,NA,NA,0,0
"Gm18473",NA,NA,NA,0,0
"Gm18476",NA,NA,NA,0,0
"Gm18482",NA,NA,NA,0,0
"Gm18484",NA,NA,NA,0,0
"Gm18485",-0.0588394064009243,0.848130696518302,NA,0.00689591125643496,0
"Gm18486",NA,NA,NA,0,0
"Gm18487",-0.084291866070719,0.529480188769669,NA,0.0272689682639963,0
"Gm18488",NA,NA,NA,0,0
"Gm18489",NA,NA,NA,0,0
"Gm18491",NA,NA,NA,0,0
"Gm18493",NA,NA,NA,0,0
"Gm18494",NA,NA,NA,0,0
"Gm18495",NA,NA,NA,0,0
"Gm18496",NA,NA,NA,0,0
"Gm18499",NA,NA,NA,0,0
"Gm18500",-0.0630888095589401,0.848130696518302,NA,0.00990621772946559,0
"Gm18501",-0.0848693837656243,0.523942692747133,NA,0.0511480827345914,0
"Gm18502",NA,NA,NA,0,0
"Gm18503",NA,NA,NA,0,0
"Gm18504",NA,NA,NA,0,0
"Gm18507",NA,NA,NA,0,0
"Gm18508",NA,NA,NA,0,0
"Gm18510",NA,NA,NA,0,0
"Gm18513",NA,NA,NA,0,0
"Gm18515",NA,NA,NA,0,0
"Gm18518",NA,NA,NA,0,0
"Gm18519",-0.160327329155415,0.441235885801999,NA,0.0536984244620405,0.0166998014947822
"Gm18520",NA,NA,NA,0,0
"Gm18521",NA,NA,NA,0,0
"Gm18522",NA,NA,NA,0,0
"Gm18523",-0.0592941188842404,0.848130696518302,NA,0.0109409959204667,0
"Gm18524",NA,NA,NA,0,0
"Gm18525",NA,NA,NA,0,0
"Gm18526",NA,NA,NA,0,0
"Gm18529",0.0652317092700769,0.779553877085209,NA,0,0.00780774999945439
"Gm18530",NA,NA,NA,0,0
"Gm18531",NA,NA,NA,0,0
"Gm18532",NA,NA,NA,0,0
"Gm18533",NA,NA,NA,0,0
"Gm18538",NA,NA,NA,0,0
"Gm18539",NA,NA,NA,0,0
"Gm18540",NA,NA,NA,0,0
"Gm18541",0.0652317092700769,0.779553877085209,NA,0,0.0340483077833091
"Gm18546",NA,NA,NA,0,0
"Gm18547",NA,NA,NA,0,0
"Gm18549",NA,NA,NA,0,0
"Gm18550",NA,NA,NA,0,0
"Gm18551",NA,NA,NA,0,0
"Gm18552",NA,NA,NA,0,0
"Gm18553",-0.11106866857986,0.610907490461972,NA,0.101738793084071,0.0453551067872126
"Gm18555",NA,NA,NA,0,0
"Gm18556",0.061048150352598,0.779553877085209,NA,0,0.0084382064701731
"Gm18557",NA,NA,NA,0,0
"Gm18559",NA,NA,NA,0,0
"Gm18560",NA,NA,NA,0,0
"Gm18562",NA,NA,NA,0,0
"Gm18578",NA,NA,NA,0,0
"Gm18580",NA,NA,NA,0,0
"Gm18581",0.0343885496718675,0.828650227534447,NA,0.0155822910794369,0.0248287100282725
"Gm18582",-0.0592941188842404,0.848130696518302,NA,0.00377168878585935,0
"Gm18585",NA,NA,NA,0,0
"Gm18586",NA,NA,NA,0,0
"Gm18587",NA,NA,NA,0,0
"Gm18588",NA,NA,NA,0,0
"Gm18589",-0.00411825943647284,0.964745637969155,NA,0.00469035054732598,0.00528788447781885
"Gm18591",NA,NA,NA,0,0
"Gm18592",NA,NA,NA,0,0
"Gm18593",NA,NA,NA,0,0
"Gm18594",NA,NA,NA,0,0
"Gm18595",NA,NA,NA,0,0
"Gm18596",NA,NA,NA,0,0
"Gm18597",NA,NA,NA,0,0
"Gm18598",0.0440726666455776,0.771206227772642,NA,0.0160460065797638,0.032159837413696
"Gm18599",NA,NA,NA,0,0
"Gm18600",0.044503317364205,0.721763260046221,NA,0.0192487100284145,0.0475866569968359
"Gm18601",NA,NA,NA,0,0
"Gm18602",NA,NA,NA,0,0
"Gm18604",-0.081634652966878,0.589241167000018,NA,0.0524983027199891,0
"Gm18605",NA,NA,NA,0,0
"Gm18609",NA,NA,NA,0,0
"Gm18610",-0.0757591726848248,0.666885392167686,NA,0.0273291869346,0
"Gm18611",NA,NA,NA,0,0
"Gm18615",NA,NA,NA,0,0
"Gm18616",NA,NA,NA,0,0
"Gm18617",-0.0630888095589401,0.848130696518302,NA,0.0570960662600382,0
"Gm18618",NA,NA,NA,0,0
"Gm18619",NA,NA,NA,0,0
"Gm18620",NA,NA,NA,0,0
"Gm18621",NA,NA,NA,0,0
"Gm18622",NA,NA,NA,0,0
"Gm18623",-0.0630888095589401,0.848130696518302,NA,0.00821440968366042,0
"Gm18624",NA,NA,NA,0,0
"Gm18625",NA,NA,NA,0,0
"Gm18626",NA,NA,NA,0,0
"Gm18627",NA,NA,NA,0,0
"Gm18628",NA,NA,NA,0,0
"Gm18629",NA,NA,NA,0,0
"Gm18630",NA,NA,NA,0,0
"Gm18631",NA,NA,NA,0,0
"Gm18632",NA,NA,NA,0,0
"Gm18635",NA,NA,NA,0,0
"Gm18636",-0.0630888095589401,0.848130696518302,NA,0.00717333564831332,0
"Gm18637",NA,NA,NA,0,0
"Gm18638",0.0611930368909382,0.779553877085209,NA,0,0.00389514391306467
"Gm18639",NA,NA,NA,0,0
"Gm18640",-0.0630888095589401,0.848130696518302,NA,0.00321298678384472,0
"Gm18641",NA,NA,NA,0,0
"Gm18642",-0.0759574788759125,0.663745724613028,NA,0.0106882972810158,0
"Gm18643",NA,NA,NA,0,0
"Gm18644",0.0652317092700769,0.779553877085209,NA,0,0.0132063012714831
"Gm18645",NA,NA,NA,0,0
"Gm18652",NA,NA,NA,0,0
"Gm18655",NA,NA,NA,0,0
"Gm18658",NA,NA,NA,0,0
"Gm18660",NA,NA,NA,0,0
"Gm18665",0.04203726814552,0.793915786652598,NA,0.0947342727903833,0.184903792708739
"Gm18666",NA,NA,NA,0,0
"Gm18667",NA,NA,NA,0,0
"Gm18669",NA,NA,NA,0,0
"Gm18670",-0.0876641660547997,0.471387541918429,NA,0.0626738450118752,0
"Gm18671",0.085302522131824,0.628601790239666,NA,0.0251947509445698,0.0658331865149247
"Gm18672",NA,NA,NA,0,0
"Gm18679",NA,NA,NA,0,0
"Gm18681",NA,NA,NA,0,0
"Gm18683",NA,NA,NA,0,0
"Gm18685",NA,NA,NA,0,0
"Gm18688",0.0761178166543798,0.635276099808968,NA,0,0.0088957752408547
"Gm18689",NA,NA,NA,0,0
"Gm18690",NA,NA,NA,0,0
"Gm18691",NA,NA,NA,0,0
"Gm18692",0.061048150352598,0.779553877085209,NA,0,0.0215711227254764
"Gm18694",0.061048150352598,0.779553877085209,NA,0,0.00686513421734495
"Gm18696",NA,NA,NA,0,0
"Gm18697",NA,NA,NA,0,0
"Gm18698",-0.0592941188842404,0.848130696518302,NA,0.0137107933394557,0
"Gm18699",NA,NA,NA,0,0
"Gm18700",NA,NA,NA,0,0
"Gm18701",NA,NA,NA,0,0
"Gm18702",NA,NA,NA,0,0
"Gm18703",NA,NA,NA,0,0
"Gm18704",0.061048150352598,0.779553877085209,NA,0,0.0265631981004562
"Gm18705",0.0761879423297266,0.634189438175837,NA,0,0.0185048412734568
"Gm18706",NA,NA,NA,0,0
"Gm18709",-0.121838572374444,0.466272440200949,NA,0.0829381184872116,0.0269867370984175
"Gm18711",-0.0806665317141144,0.595625335634056,NA,0.0340146108171577,0
"Gm18713",NA,NA,NA,0,0
"Gm18714",-0.0777309069988832,0.634814550968817,NA,0.0868566463525843,0
"Gm18715",NA,NA,NA,0,0
"Gm18717",NA,NA,NA,0,0
"Gm18719",-0.109221181234163,0.447280655049001,NA,0.0213910806415263,0
"Gm18723",-0.251328727364775,0.156559546553893,NA,0.0484714314665762,0
"Gm18724",-0.16604874925864,0.252333734041781,NA,0.041507201155366,0
"Gm18726",0.0652317092700769,0.779553877085209,NA,0,0.00483446029044258
"Gm18727",NA,NA,NA,0,0
"Gm18728",-0.0806665317141144,0.595625335634056,NA,0.0338359096960198,0
"Gm18729",NA,NA,NA,0,0
"Gm18730",0.0652317092700769,0.779553877085209,NA,0,0.0474263084512052
"Gm18733",-0.086868566321747,0.559567292779559,NA,0.048327206288716,0
"Gm18734",-0.081634652966878,0.589241167000018,NA,0.0332056670083716,0
"Gm18735",NA,NA,NA,0,0
"Gm18736",0.109396093317311,0.456563991218304,NA,0.0228084082820235,0.0808201291469737
"Gm18737",-0.00728158934130406,0.960869488982362,NA,0.0254959783765597,0.0250271854219275
"Gm18739",NA,NA,NA,0,0
"Gm18741",NA,NA,NA,0,0
"Gm18745",NA,NA,NA,0,0
"Gm18747",-0.0754444518641776,0.636451748566852,NA,0.040829563051779,0.0153319808374654
"Gm18748",-0.0592941188842404,0.848130696518302,NA,0.0151420520887837,0
"Gm18749",-0.0757591726848248,0.666885392167686,NA,0.0249876466457905,0
"Gm18751",NA,NA,NA,0,0
"Gm18753",0.0315839964595512,0.818428804494363,NA,0.0338610617021613,0.0565163660381637
"Gm18755",NA,NA,NA,0,0
"Gm18757",-0.0737827925114553,0.699142819467404,NA,0.00441602102483472,0
"Gm18759",NA,NA,NA,0,0
"Gm18760",0.0015588162008808,0.990617970976699,NA,0.0260682593004013,0.0301456753455225
"Gm18762",-0.0630888095589401,0.848130696518302,NA,0.00454407865508455,0
"Gm18763",-0.016462302200522,0.87139244390032,NA,0.0166329185365018,0.010449026568298
"Gm18764",NA,NA,NA,0,0
"Gm18765",NA,NA,NA,0,0
"Gm18766",NA,NA,NA,0,0
"Gm18769",NA,NA,NA,0,0
"Gm18770",NA,NA,NA,0,0
"Gm18771",NA,NA,NA,0,0
"Gm18774",NA,NA,NA,0,0
"Gm18775",NA,NA,NA,0,0
"Gm18776",0.0762577428843733,0.633106733980229,NA,0,0.0263384120313464
"Gm18777",NA,NA,NA,0,0
"Gm18779",NA,NA,NA,0,0
"Gm18780",NA,NA,NA,0,0
"Gm18781",NA,NA,NA,0,0
"Gm18782",0.061048150352598,0.779553877085209,NA,0,0.0058908455499629
"Gm18783",0.0761178166543798,0.635276099808968,NA,0,0.0147907822183864
"Gm18784",NA,NA,NA,0,0
"Gm18786",NA,NA,NA,0,0
"Gm18787",NA,NA,NA,0,0
"Gm18789",NA,NA,NA,0,0
"Gm18791",-0.0838918985716177,0.549408865864652,NA,0.0612479112814237,0.0114294672378274
"Gm18795",-0.101537062287482,0.384303492792966,NA,0.0159415659123084,0
"Gm18796",-0.074001622471715,0.695665879402601,NA,0.00840056866105272,0
"Gm18797",NA,NA,NA,0,0
"Gm18798",0.061048150352598,0.779553877085209,NA,0,0.00471586891644238
"Gm18799",NA,NA,NA,0,0
"Gm18800",-0.0757591726848248,0.666885392167686,NA,0.027984442208416,0
"Gm18801",NA,NA,NA,0,0
"Gm18802",NA,NA,NA,0,0
"Gm18805",-0.0879694668153223,0.553175970711878,NA,0.0414807822423179,0
"Gm18806",NA,NA,NA,0,0
"Gm18807",NA,NA,NA,0,0
"Gm18808",NA,NA,NA,0,0
"Gm18811",0.231048932804644,0.334074195560175,NA,0.0271921392400608,0.0900689035562749
"Gm18812",NA,NA,NA,0,0
"Gm18814",NA,NA,NA,0,0
"Gm18815",0.0440302059972613,0.826819060696391,NA,0.0181274100352667,0.0202802439794457
"Gm18820",NA,NA,NA,0,0
"Gm18822",0.288013124620693,0.11086932070188,NA,0,0.0537224380161557
"Gm18825",NA,NA,NA,0,0
"Gm18827",NA,NA,NA,0,0
"Gm18830",-0.0588394064009243,0.848130696518302,NA,0.00528971781590271,0
"Gm18832",NA,NA,NA,0,0
"Gm18833",NA,NA,NA,0,0
"Gm18834",NA,NA,NA,0,0
"Gm18838",-0.0588394064009243,0.848130696518302,NA,0.00913942837416321,0
"Gm18839",NA,NA,NA,0,0
"Gm18840",0.0652317092700769,0.779553877085209,NA,0,0.0255515242562626
"Gm18842",NA,NA,NA,0,0
"Gm18843",NA,NA,NA,0,0
"Gm18848",NA,NA,NA,0,0
"Gm18849",0.0914177741932499,0.511099577296805,NA,0,0.0557568897048537
"Gm18850",0.061048150352598,0.779553877085209,NA,0,0.0331570365266694
"Gm18851",NA,NA,NA,0,0
"Gm18854",NA,NA,NA,0,0
"Gm18855",-0.00411825943647284,0.964745637969155,NA,0.0161399430880763,0.01837343280669
"Gm18857",NA,NA,NA,0,0
"Gm18861",NA,NA,NA,0,0
"Gm18862",NA,NA,NA,0,0
"Gm18863",NA,NA,NA,0,0
"Gm18864",0.0652317092700769,0.779553877085209,NA,0,0.00963439708762459
"Gm18865",NA,NA,NA,0,0
"Gm18867",NA,NA,NA,0,0
"Gm18869",NA,NA,NA,0,0
"Gm18871",NA,NA,NA,0,0
"Gm18873",NA,NA,NA,0,0
"Gm18875",NA,NA,NA,0,0
"Gm18876",0.00413934437462668,0.964745637969155,NA,0.00385141916039693,0.0043025509718934
"Gm18877",0.0652317092700769,0.779553877085209,NA,0,0.0232629790348604
"Gm18878",NA,NA,NA,0,0
"Gm18879",0.0782377213426529,0.601311205138163,NA,9.45306727845945e-10,0.0112258376385273
"Gm18883",0.0761178166543798,0.635276099808968,NA,0,0.075653622897338
"Gm18884",NA,NA,NA,0,0
"Gm18885",NA,NA,NA,0,0
"Gm18888",NA,NA,NA,0,0
"Gm18889",0.0610526721110765,0.75920509560805,NA,0.026073936686037,0.0377354362746754
"Gm18890",NA,NA,NA,0,0
"Gm18891",0.061048150352598,0.779553877085209,NA,0,0.00791722076306082
"Gm18892",NA,NA,NA,0,0
"Gm18893",NA,NA,NA,0,0
"Gm18894",NA,NA,NA,0,0
"Gm18896",-0.0588394064009243,0.848130696518302,NA,0.00589872941398151,0
"Gm18899",0.104927361065435,0.444754342797235,NA,0,0.0660227148988402
"Gm18900",NA,NA,NA,0,0
"Gm18901",0.171096426127176,0.444431749481131,NA,0.0104512854345051,0.0280560996894367
"Gm18903",NA,NA,NA,0,0
"Gm18905",-0.0592941188842404,0.848130696518302,NA,0.00893010261302691,0
"Gm18907",NA,NA,NA,0,0
"Gm18908",NA,NA,NA,0,0
"Gm18909",-0.0588394064009243,0.848130696518302,NA,0.00821368390316359,0
"Gm18910",-0.0383182297064459,0.816633518614034,NA,0.0206364205263058,0.01156072058788
"Gm18913",0.118529126438133,0.461338709105743,NA,0.00429840749691193,0.0178900073526184
"Gm18914",-0.0224645234944935,0.884319166585225,NA,0.0296968585750189,0.0164519183706325
"Gm18916",-0.0588394064009243,0.848130696518302,NA,0.00649807709338837,0
"Gm18917",-0.0222332749434424,0.884167646798918,NA,0.0349929340475346,0.016839542964994
"Gm18918",-0.0810577528573187,0.588724147714786,NA,0.0260899495225045,0
"Gm18921",NA,NA,NA,0,0
"Gm18924",-0.0630888095589401,0.848130696518302,NA,0.040619025911534,0
"Gm18926",NA,NA,NA,0,0
"Gm18927",NA,NA,NA,0,0
"Gm18930",NA,NA,NA,0,0
"Gm18934",NA,NA,NA,0,0
"Gm18935",-0.0588394064009243,0.848130696518302,NA,0.0134357842158014,0
"Gm18936",NA,NA,NA,0,0
"Gm18939",NA,NA,NA,0,0
"Gm18940",NA,NA,NA,0,0
"Gm18942",-0.15779235664316,0.346765844305393,NA,0.0286581725104574,0
"Gm18943",-0.0592941188842404,0.848130696518302,NA,0.00682328384969967,0
"Gm18944",0.0611930368909382,0.779553877085209,NA,0,0.0144901956510675
"Gm18945",NA,NA,NA,0,0
"Gm18948",0.0329830563773793,0.805654512401698,NA,0.0166017033050079,0.0320833522037656
"Gm18949",-0.0342195025385802,0.849532302266061,NA,0.0193825121233973,0.0145692135068011
"Gm18952",NA,NA,NA,0,0
"Gm18953",-0.0443489563211773,0.750196705834823,NA,0.133859653460555,0.0509283703261288
"Gm18954",NA,NA,NA,0,0
"Gm18955",0.172189275131846,0.289988274098138,NA,0,0.0597806135925999
"Gm18956",-0.0630888095589401,0.848130696518302,NA,0.0207664434593778,0
"Gm18957",NA,NA,NA,0,0
"Gm18958",-0.0777309069988832,0.634814550968817,NA,0.0218084463377463,0
"Gm18960",0.178164622890672,0.458688544238531,NA,0.0378675163083043,0.0955743865830111
"Gm18961",NA,NA,NA,0,0
"Gm18962",NA,NA,NA,0,0
"Gm18963",-0.416539977472516,0.0497446870933521,NA,0.16522275432534,0
"Gm18964",NA,NA,NA,0,0
"Gm18968",0.0982308830201642,0.476942742796831,NA,0,0.0333558525577851
"Gm18969",-0.10620513053658,0.597132854374433,NA,0.0593754422113812,0.0227127496697954
"Gm18970",NA,NA,NA,0,0
"Gm18971",NA,NA,NA,0,0
"Gm18972",NA,NA,NA,0,0
"Gm18973",NA,NA,NA,0,0
"Gm18974",NA,NA,NA,0,0
"Gm18977",NA,NA,NA,0,0
"Gm18978",NA,NA,NA,0,0
"Gm18979",NA,NA,NA,0,0
"Gm18980",0.0761178166543798,0.635276099808968,NA,0,0.0159753470185087
"Gm18981",NA,NA,NA,0,0
"Gm18983",NA,NA,NA,0,0
"Gm18984",NA,NA,NA,0,0
"Gm18985",0.0652317092700769,0.779553877085209,NA,0,0.00497302234528787
"Gm18986",NA,NA,NA,0,0
"Gm18991",NA,NA,NA,0,0
"Gm18992",NA,NA,NA,0,0
"Gm18993",NA,NA,NA,0,0
"Gm18995",NA,NA,NA,0,0
"Gm18996",-0.0295100779858668,0.811342826723151,NA,0.0225165200885957,0.0148132699058456
"Gm18999",-0.0626504734487437,0.698061898677315,NA,0.014329350454339,0.00517946267066799
"Gm19002",NA,NA,NA,0,0
"Gm19005",0.0039251367721216,0.964745637969155,NA,0.0092607532384283,0.0122445759773105
"Gm19009",NA,NA,NA,0,0
"Gm19010",NA,NA,NA,0,0
"Gm19011",NA,NA,NA,0,0
